date,year,time,site,block,site_type,wetland_id,temp,water,species,method,25m,50m,total
5/26/2021,2021,8:23,halidon,1,wetland,HH34,75,0,PIWA,v,,1,1
5/26/2021,2021,8:23,halidon,1,wetland,HH34,75,0,BGGN,a,2,,2
5/15/2021,2021,8:13,halidon,1,upland,UP01,55,0,EATO,v,1,,1
5/15/2021,2021,8:13,halidon,1,upland,UP01,55,0,COYE,v,1,,1
5/15/2021,2021,8:13,halidon,1,upland,UP01,55,0,BHNU,a,,1,1
5/15/2021,2021,8:13,halidon,1,upland,UP01,55,0,BLGR,v,1,,1
05/19/2021,2021,7:32,halidon,1,upland,UP01,63,0,COYE,v,1,,1
05/19/2021,2021,7:32,halidon,1,upland,UP01,63,0,COYE,a,,1,1
05/19/2021,2021,7:32,halidon,1,upland,UP01,63,0,BHNU,a,,1,1
5/26/2021,2021,8:16,halidon,1,upland,UP01,75,0,PIWA,a,1,,1
5/26/2021,2021,8:16,halidon,1,upland,UP01,75,0,PIWA,v,1,,1
5/26/2021,2021,8:16,halidon,1,upland,UP01,75,0,EATO,a,,1,1
05/14/2021,2021,8:19,halidon,2,wetland,HH17,55,0,NOCA,a,1,,1
05/14/2021,2021,8:19,halidon,2,wetland,HH17,55,0,PIWA,a,3,,3
05/14/2021,2021,8:19,halidon,2,wetland,HH17,55,0,COYE,v,1,,1
05/14/2021,2021,8:19,halidon,2,wetland,HH17,55,0,PABU,v,,1,1
05/14/2021,2021,8:19,halidon,2,wetland,HH17,55,0,BHNU,a,,1,1
05/17/2021,2021,7:37,halidon,2,wetland,HH17,55,0,BHNU,a,1,,1
05/17/2021,2021,7:37,halidon,2,wetland,HH17,55,0,BHNU,v,3,,3
05/17/2021,2021,7:37,halidon,2,wetland,HH17,55,0,COYE,a,,2,2
05/17/2021,2021,7:37,halidon,2,wetland,HH17,55,0,AMRO,a,,1,1
05/24/2021,2021,7:58,halidon,2,wetland,HH17,72,0,BHNU,a,1,2,3
05/24/2021,2021,7:58,halidon,2,wetland,HH17,72,0,BHNU,v,2,,2
05/24/2021,2021,7:58,halidon,2,wetland,HH17,72,0,EAWP,v,1,,1
05/24/2021,2021,7:58,halidon,2,wetland,HH17,72,0,BGGN,v,1,,1
05/12/2021,2021,8:52,halidon,2,wetland,HH14,61,0,EATO,a,,1,1
05/12/2021,2021,8:52,halidon,2,wetland,HH14,61,0,WOTH,a,,1,1
05/12/2021,2021,8:52,halidon,2,wetland,HH14,61,0,MIKI,v,,1,1
05/17/2021,2021,7:05,halidon,2,wetland,HH14,52,0,EAKI,v,1,,1
05/17/2021,2021,7:05,halidon,2,wetland,HH14,52,0,COYE,a,1,1,2
05/17/2021,2021,7:05,halidon,2,wetland,HH14,52,0,CARW,v,1,,1
05/17/2021,2021,7:05,halidon,2,wetland,HH14,52,0,PIWA,a,,2,2
05/17/2021,2021,7:05,halidon,2,wetland,HH14,52,0,EATO,a,,1,1
05/17/2021,2021,7:05,halidon,2,wetland,HH14,52,0,CHSP,a,,1,1
05/24/2021,2021,8:26,halidon,2,wetland,HH14,73,0,EAKI,v,1,,1
05/24/2021,2021,8:26,halidon,2,wetland,HH14,73,0,MODO,v,2,,2
05/24/2021,2021,8:26,halidon,2,wetland,HH14,73,0,CARW,a,1,,1
05/24/2021,2021,8:26,halidon,2,wetland,HH14,73,0,RWBL,a,,1,1
05/24/2021,2021,8:26,halidon,2,wetland,HH14,73,0,EAWP,a,,1,1
05/24/2021,2021,8:26,halidon,2,wetland,HH14,73,0,COYE,a,,1,1
05/24/2021,2021,8:26,halidon,2,wetland,HH14,73,0,EATO,a,,1,1
05/24/2021,2021,8:26,halidon,2,wetland,HH14,73,0,BHCO,a,,2,2
05/14/2021,2021,8:34,halidon,2,wetland,HH22,57,0,EATO,a,,1,1
05/14/2021,2021,8:34,halidon,2,wetland,HH22,57,0,EATO,v,,2,2
05/14/2021,2021,8:34,halidon,2,wetland,HH22,57,0,COYE,v,1,,1
05/14/2021,2021,8:34,halidon,2,wetland,HH22,57,0,COYE,a,,1,1
05/14/2021,2021,8:34,halidon,2,wetland,HH22,57,0,PIWA,a,,1,1
05/14/2021,2021,8:34,halidon,2,wetland,HH22,57,0,CACH,a,,2,2
05/17/2021,2021,7:23,halidon,2,wetland,HH22,52,0,COYE,a,1,1,2
05/17/2021,2021,7:23,halidon,2,wetland,HH22,52,0,CARW,a,,1,1
05/17/2021,2021,7:23,halidon,2,wetland,HH22,52,0,CACH,a,,2,2
05/17/2021,2021,7:23,halidon,2,wetland,HH22,52,0,PIWA,v,,2,2
05/24/2021,2021,7:45,halidon,2,wetland,HH22,70,0,CARW,a,1,,1
05/24/2021,2021,7:45,halidon,2,wetland,HH22,70,0,NOCA,v,2,,2
05/24/2021,2021,7:45,halidon,2,wetland,HH22,70,0,BGGN,v,1,,1
05/24/2021,2021,7:45,halidon,2,wetland,HH22,70,0,BHCO,a,,1,1
05/24/2021,2021,7:45,halidon,2,wetland,HH22,70,0,EATO,v,2,,2
05/14/2021,2021,9:06,halidon,2,upland,UP02,61,0,EABL,v,1,,1
05/14/2021,2021,9:06,halidon,2,upland,UP02,61,0,EABL,a,,1,1
05/14/2021,2021,9:06,halidon,2,upland,UP02,61,0,PIWA,a,,1,1
05/14/2021,2021,9:06,halidon,2,upland,UP02,61,0,PIWA,v,,2,2
05/14/2021,2021,9:06,halidon,2,upland,UP02,61,0,BHNU,a,,1,1
05/14/2021,2021,9:06,halidon,2,upland,UP02,61,0,RBWO,a,,1,1
05/14/2021,2021,9:06,halidon,2,upland,UP02,61,0,EATO,a,,1,1
05/17/2021,2021,6:52,halidon,2,upland,UP02,52,0,COYE,v,1,,1
05/17/2021,2021,6:52,halidon,2,upland,UP02,52,0,EATO,a,,1,1
05/17/2021,2021,6:52,halidon,2,upland,UP02,52,0,PIWA,v,2,,2
05/17/2021,2021,6:52,halidon,2,upland,UP02,52,0,CHSP,a,,2,2
05/24/2021,2021,8:14,halidon,2,upland,UP02,72,0,DOWO,v,,1,1
05/24/2021,2021,8:14,halidon,2,upland,UP02,72,0,EAWP,v,,1,1
05/24/2021,2021,8:14,halidon,2,upland,UP02,72,0,BHNU,a,,2,2
05/24/2021,2021,8:14,halidon,2,upland,UP02,72,0,PIWA,v,2,,2
05/15/2021,2021,7:44,halidon,3,wetland,HH48,50,7.2,COYE,a,1,,1
05/15/2021,2021,7:44,halidon,3,wetland,HH48,50,7.2,COYE,v,1,,1
05/15/2021,2021,7:44,halidon,3,wetland,HH48,50,7.2,BHNU,a,1,,1
05/15/2021,2021,7:44,halidon,3,wetland,HH48,50,7.2,PIWA,v,2,,2
05/15/2021,2021,7:44,halidon,3,wetland,HH48,50,7.2,PIWA,a,,1,1
05/19/2021,2021,8:15,halidon,3,wetland,HH48,66,0,BGGN,v,2,,2
05/19/2021,2021,8:15,halidon,3,wetland,HH48,66,0,DOWO,a,1,,1
05/19/2021,2021,8:15,halidon,3,wetland,HH48,66,0,CHSP,v,2,,2
05/26/2021,2021,7:37,halidon,3,wetland,HH48,72,0,PIWA,a,1,,1
05/26/2021,2021,7:37,halidon,3,wetland,HH48,72,0,PIWA,a,,3,3
05/26/2021,2021,7:37,halidon,3,wetland,HH48,72,0,RBWO,v,1,,1
05/26/2021,2021,7:37,halidon,3,wetland,HH48,72,0,BHNU,a,,1,1
05/26/2021,2021,7:37,halidon,3,wetland,HH48,72,0,EAWP,v,,1,1
05/15/2021,2021,7:44,halidon,3,wetland,HH49,48,1.8,COYE,a,1,,1
05/15/2021,2021,7:44,halidon,3,wetland,HH49,48,1.8,COYE,a,,1,1
05/15/2021,2021,7:44,halidon,3,wetland,HH49,48,1.8,PIWO,a,,1,1
05/15/2021,2021,7:44,halidon,3,wetland,HH49,48,1.8,RBWO,a,,1,1
05/15/2021,2021,7:44,halidon,3,wetland,HH49,48,1.8,EATO,a,,1,1
05/15/2021,2021,7:44,halidon,3,wetland,HH49,48,1.8,EAWP,a,,1,1
05/15/2021,2021,7:44,halidon,3,wetland,HH49,48,1.8,RHWO,a,,1,1
05/15/2021,2021,7:44,halidon,3,wetland,HH49,48,1.8,BHNU,a,,1,1
05/19/2021,2021,8:25,halidon,3,wetland,HH49,66,0,COYE,a,1,,1
05/19/2021,2021,8:25,halidon,3,wetland,HH49,66,0,GCFL,v,2,,2
05/19/2021,2021,8:25,halidon,3,wetland,HH49,66,0,EAWP,a,,1,1
05/19/2021,2021,8:25,halidon,3,wetland,HH49,66,0,CHSP,a,,2,2
05/19/2021,2021,8:25,halidon,3,wetland,HH49,66,0,RBWO,a,1,,1
05/19/2021,2021,8:25,halidon,3,wetland,HH49,66,0,EATO,a,,1,1
05/19/2021,2021,8:25,halidon,3,wetland,HH49,66,0,BGGN,a,2,,2
05/19/2021,2021,8:25,halidon,3,wetland,HH49,66,0,CACH,v,2,,2
05/26/2021,2021,7:24,halidon,3,wetland,HH49,72,0,DOWO,v,2,,2
05/26/2021,2021,7:24,halidon,3,wetland,HH49,72,0,RHWO,v,,2,2
05/26/2021,2021,7:24,halidon,3,wetland,HH49,72,0,INBU,v,1,,1
05/26/2021,2021,7:24,halidon,3,wetland,HH49,72,0,COYE,a,,1,1
05/15/2021,2021,7:13,halidon,3,wetland,HH50,48,0,NOCA,v,2,,2
05/15/2021,2021,7:13,halidon,3,wetland,HH50,48,0,PIWA,a,1,,1
05/15/2021,2021,7:13,halidon,3,wetland,HH50,48,0,PIWA,v,1,1,2
05/15/2021,2021,7:13,halidon,3,wetland,HH50,48,0,TUTI,a,2,,2
05/15/2021,2021,7:13,halidon,3,wetland,HH50,48,0,DOWO,a,,1,1
05/15/2021,2021,7:13,halidon,3,wetland,HH50,48,0,YTWA,a,,1,1
05/15/2021,2021,7:13,halidon,3,wetland,HH50,48,0,CHSP,v,1,,1
05/19/2021,2021,8:36,halidon,3,wetland,HH50,70,0,CACH,v,1,,1
05/19/2021,2021,8:36,halidon,3,wetland,HH50,70,0,BHNU,a,,1,1
05/19/2021,2021,8:36,halidon,3,wetland,HH50,70,0,DOWO,a,1,,1
05/26/2021,2021,7:12,halidon,3,wetland,HH50,70,0,CACH,a,2,1,3
05/26/2021,2021,7:12,halidon,3,wetland,HH50,70,0,CACH,v,1,,1
05/26/2021,2021,7:12,halidon,3,wetland,HH50,70,0,BGGN,v,3,,3
05/26/2021,2021,7:12,halidon,3,wetland,HH50,70,0,TUTI,v,3,,3
05/15/2021,2021,7:01,halidon,3,upland,UP03,48,0,YTWA,a,,1,1
05/15/2021,2021,7:01,halidon,3,upland,UP03,48,0,PIWA,v,3,,3
05/15/2021,2021,7:01,halidon,3,upland,UP03,48,0,NOCA,a,,1,1
05/15/2021,2021,7:01,halidon,3,upland,UP03,48,0,PIWA,a,,1,1
05/15/2021,2021,7:01,halidon,3,upland,UP03,48,0,DOWO,a,,1,1
05/19/2021,2021,8:50,halidon,3,upland,UP03,70,0,BHNU,a,1,,1
05/19/2021,2021,8:50,halidon,3,upland,UP03,70,0,PIWA,v,3,,3
05/19/2021,2021,8:50,halidon,3,upland,UP03,70,0,CHSP,a,,2,2
05/19/2021,2021,8:50,halidon,3,upland,UP03,70,0,BCSP,v,1,,1
05/26/2021,2021,7:00,halidon,3,upland,UP03,68,0,PIWA,a,,1,1
05/14/2021,2021,6:57,halidon,4,wetland,HH02,48,0,TUTI,a,1,,1
05/14/2021,2021,6:57,halidon,4,wetland,HH02,48,0,TUTI,v,,2,2
05/14/2021,2021,6:57,halidon,4,wetland,HH02,48,0,CACH,v,1,,1
05/14/2021,2021,6:57,halidon,4,wetland,HH02,48,0,COYE,a,1,,1
05/14/2021,2021,6:57,halidon,4,wetland,HH02,48,0,YBCU,v,1,,1
05/17/2021,2021,8:40,halidon,4,wetland,HH02,64,0,TUTI,a,1,,1
05/17/2021,2021,8:40,halidon,4,wetland,HH02,64,0,GCFL,a,,1,1
05/17/2021,2021,8:40,halidon,4,wetland,HH02,64,0,WOTH,a,,1,1
05/17/2021,2021,8:40,halidon,4,wetland,HH02,64,0,BGGN,v,1,,1
05/17/2021,2021,8:40,halidon,4,wetland,HH02,64,0,BGGN,a,,1,1
05/17/2021,2021,8:40,halidon,4,wetland,HH02,64,0,COYE,a,,2,2
05/17/2021,2021,8:40,halidon,4,wetland,HH02,64,0,YBCU,v,1,,1
05/24/2021,2021,6:44,halidon,4,wetland,HH02,68,0,CARW,a,1,,1
05/24/2021,2021,6:44,halidon,4,wetland,HH02,68,0,DOWO,a,1,,1
05/24/2021,2021,6:44,halidon,4,wetland,HH02,68,0,DOWO,v,,1,1
05/24/2021,2021,6:44,halidon,4,wetland,HH02,68,0,BGGN,a,2,,2
05/14/2021,2021,7:15,halidon,4,wetland,HH04,48,3.1,CACH,a,2,,2
05/14/2021,2021,7:15,halidon,4,wetland,HH04,48,3.1,TUTI,a,2,,2
05/14/2021,2021,7:15,halidon,4,wetland,HH04,48,3.1,COYE,a,,1,1
05/14/2021,2021,7:15,halidon,4,wetland,HH04,48,3.1,BGGN,a,1,1,2
05/14/2021,2021,7:15,halidon,4,wetland,HH04,48,3.1,BGGN,v,1,,1
05/14/2021,2021,7:15,halidon,4,wetland,HH04,48,3.1,PIWA,a,,1,1
05/17/2021,2021,8:26,halidon,4,wetland,HH04,57,0,NOMO,a,1,,1
05/17/2021,2021,8:26,halidon,4,wetland,HH04,57,0,CHSP,a,,1,1
05/17/2021,2021,8:26,halidon,4,wetland,HH04,57,0,COYE,a,,1,1
05/17/2021,2021,8:26,halidon,4,wetland,HH04,57,0,TUTI,a,1,,1
05/17/2021,2021,8:26,halidon,4,wetland,HH04,57,0,EATO,v,1,,1
05/17/2021,2021,8:26,halidon,4,wetland,HH04,57,0,EATO,a,,1,1
05/17/2021,2021,8:26,halidon,4,wetland,HH04,57,0,BGGN,a,1,,1
05/24/2021,2021,6:59,halidon,4,wetland,HH04,68,0,NOMO,v,1,,1
05/24/2021,2021,6:59,halidon,4,wetland,HH04,68,0,BGGN,a,1,1,2
05/24/2021,2021,6:59,halidon,4,wetland,HH04,68,0,BGGN,v,1,,1
05/24/2021,2021,6:59,halidon,4,wetland,HH04,68,0,COYE,a,,1,1
05/24/2021,2021,6:59,halidon,4,wetland,HH04,68,0,TUTI,v,1,,1
05/14/2021,2021,7:52,halidon,4,wetland,HH07,52,0,RBWO,v,1,,1
05/14/2021,2021,7:52,halidon,4,wetland,HH07,52,0,RBWO,a,,1,1
05/14/2021,2021,7:52,halidon,4,wetland,HH07,52,0,WBNU,a,,1,1
05/14/2021,2021,7:52,halidon,4,wetland,HH07,52,0,GCFL,a,,1,1
05/14/2021,2021,7:52,halidon,4,wetland,HH07,52,0,COYE,a,,1,1
05/17/2021,2021,7:59,halidon,4,wetland,HH07,57,0,COYE,a,,1,1
05/17/2021,2021,7:59,halidon,4,wetland,HH07,57,0,RHWO,a,1,,1
05/17/2021,2021,7:59,halidon,4,wetland,HH07,57,0,AMRO,a,,1,1
05/17/2021,2021,7:59,halidon,4,wetland,HH07,57,0,GCFL,a,1,1,2
05/17/2021,2021,7:59,halidon,4,wetland,HH07,57,0,RSHA,v,,1,1
05/17/2021,2021,7:59,halidon,4,wetland,HH07,57,0,PIWA,a,,1,1
05/24/2021,2021,7:24,halidon,4,wetland,HH07,68,0,CARW,a,1,,1
05/24/2021,2021,7:24,halidon,4,wetland,HH07,68,0,BHCO,a,,1,1
05/24/2021,2021,7:24,halidon,4,wetland,HH07,68,0,NOCA,a,,2,2
05/24/2021,2021,7:24,halidon,4,wetland,HH07,68,0,TUTI,v,2,,2
05/14/2021,2021,7:29,halidon,4,upland,UP04,52,0,EAKI,v,2,,2
05/14/2021,2021,7:29,halidon,4,upland,UP04,52,0,BHNU,a,1,1,2
05/14/2021,2021,7:29,halidon,4,upland,UP04,52,0,NOMO,v,,2,2
05/14/2021,2021,7:29,halidon,4,upland,UP04,52,0,BHCO,v,,1,1
05/14/2021,2021,7:29,halidon,4,upland,UP04,52,0,OROR,v,1,,1
05/17/2021,2021,8:15,halidon,4,upland,UP04,57,0,EAKI,v,1,2,3
05/17/2021,2021,8:15,halidon,4,upland,UP04,57,0,TUTI,v,3,3,6
05/17/2021,2021,8:15,halidon,4,upland,UP04,57,0,OROR,v,,1,1
05/17/2021,2021,8:15,halidon,4,upland,UP04,57,0,COYE,v,1,,1
05/24/2021,2021,7:10,halidon,4,upland,UP04,68,0,EAKI,v,1,2,3
05/24/2021,2021,7:10,halidon,4,upland,UP04,68,0,OROR,v,1,,1
05/24/2021,2021,7:10,halidon,4,upland,UP04,68,0,BGGN,v,1,,1
05/24/2021,2021,7:10,halidon,4,upland,UP04,68,0,PABU,v,,1,1
05/24/2021,2021,7:10,halidon,4,upland,UP04,68,0,RHWO,v,,1,1